procs|alg|input|items|utc|ts|duration
6|quicksort_right|interleaved|1000|13 Jun 2019  4:24:16.541998|1560399856542017|0.035000
6|quicksort_right|interleaved|10000|13 Jun 2019  4:24:16.577623|1560399856577646|3.929000
6|quicksort_right|bucketed|10|13 Jun 2019  4:24:20.508634|1560399860508709|0.000000
6|quicksort_right|bucketed|100|13 Jun 2019  4:24:20.508810|1560399860508826|0.000000
6|quicksort_right|bucketed|1000|13 Jun 2019  4:24:20.509345|1560399860509362|0.042000
6|quicksort_right|bucketed|10000|13 Jun 2019  4:24:20.551927|1560399860551955|3.412000
6|quicksort_random|constant|10|13 Jun 2019  4:24:23.966236|1560399863966256|0.000000
6|quicksort_random|constant|100|13 Jun 2019  4:24:23.966344|1560399863966359|0.001000
6|quicksort_random|constant|1000|13 Jun 2019  4:24:23.967172|1560399863967191|0.034000
6|quicksort_random|constant|10000|13 Jun 2019  4:24:24.001277|1560399864001299|3.433000
6|quicksort_random|sorted|10|13 Jun 2019  4:24:27.434806|1560399867434847|0.000000
6|quicksort_random|sorted|100|13 Jun 2019  4:24:27.435019|1560399867435053|0.001000
6|quicksort_random|sorted|1000|13 Jun 2019  4:24:27.436171|1560399867436207|0.070000
6|quicksort_random|sorted|10000|13 Jun 2019  4:24:27.506936|1560399867506979|7.006000
6|quicksort_random|reversed|10|13 Jun 2019  4:24:34.513812|1560399874513853|0.000000
6|quicksort_random|reversed|100|13 Jun 2019  4:24:34.514028|1560399874514061|0.001000
6|quicksort_random|reversed|1000|13 Jun 2019  4:24:34.515193|1560399874515229|0.073000
6|quicksort_random|reversed|10000|13 Jun 2019  4:24:34.588356|1560399874588402|7.306000
6|quicksort_random|random|10|13 Jun 2019  4:24:41.894135|1560399881894176|0.000000
6|quicksort_random|random|100|13 Jun 2019  4:24:41.894348|1560399881894382|0.002000
6|quicksort_random|random|1000|13 Jun 2019  4:24:41.895705|1560399881895743|0.071000
6|quicksort_random|random|10000|13 Jun 2019  4:24:41.968254|1560399881968331|7.146000
6|quicksort_random|interleaved|8|13 Jun 2019  4:24:49.120148|1560399889120193|0.000000
6|quicksort_random|interleaved|100|13 Jun 2019  4:24:49.120349|1560399889120383|0.002000
6|quicksort_random|interleaved|1000|13 Jun 2019  4:24:49.121819|1560399889121856|0.072000
6|quicksort_random|interleaved|10000|13 Jun 2019  4:24:49.195155|1560399889195198|7.396000
6|quicksort_random|bucketed|10|13 Jun 2019  4:24:56.594931|1560399896594972|0.000000
6|quicksort_random|bucketed|100|13 Jun 2019  4:24:56.595146|1560399896595180|0.004000
6|quicksort_random|bucketed|1000|13 Jun 2019  4:24:56.598886|1560399896598935|0.077000
6|quicksort_random|bucketed|10000|13 Jun 2019  4:24:56.677281|1560399896677324|7.341000
6|heapsort|constant|10|13 Jun 2019  4:25:04.024078|1560399904024120|0.000000
6|heapsort|constant|100|13 Jun 2019  4:25:04.024325|1560399904024359|0.001000
6|heapsort|constant|1000|13 Jun 2019  4:25:04.025656|1560399904025705|0.066000
6|heapsort|constant|10000|13 Jun 2019  4:25:04.092550|1560399904092597|6.838000
6|heapsort|sorted|10|13 Jun 2019  4:25:10.931508|1560399910931549|0.000000
6|heapsort|sorted|100|13 Jun 2019  4:25:10.931748|1560399910931782|0.001000
6|heapsort|sorted|1000|13 Jun 2019  4:25:10.933462|1560399910933498|0.079000
6|heapsort|sorted|10000|13 Jun 2019  4:25:11.012536|1560399911012578|7.270000
6|heapsort|reversed|10|13 Jun 2019  4:25:18.283218|1560399918283259|0.000000
6|heapsort|reversed|100|13 Jun 2019  4:25:18.283460|1560399918283494|0.002000
6|heapsort|reversed|1000|13 Jun 2019  4:25:18.285415|1560399918285460|0.081000
6|heapsort|reversed|10000|13 Jun 2019  4:25:18.366491|1560399918366538|7.618000
6|heapsort|random|10|13 Jun 2019  4:25:25.985092|1560399925985133|0.000000
6|heapsort|random|100|13 Jun 2019  4:25:25.985352|1560399925985386|0.002000
6|heapsort|random|1000|13 Jun 2019  4:25:25.987034|1560399925987070|0.080000
6|heapsort|random|10000|13 Jun 2019  4:25:26.067380|1560399926067422|4.923000
6|heapsort|interleaved|8|13 Jun 2019  4:25:30.993144|1560399930993165|0.000000
6|heapsort|interleaved|100|13 Jun 2019  4:25:30.993261|1560399930993276|0.001000
6|heapsort|interleaved|1000|13 Jun 2019  4:25:30.994094|1560399930994110|0.047000
6|heapsort|interleaved|10000|13 Jun 2019  4:25:31.041526|1560399931041548|3.547000
6|heapsort|bucketed|10|13 Jun 2019  4:25:34.590838|1560399934590858|0.000000
6|heapsort|bucketed|100|13 Jun 2019  4:25:34.590973|1560399934590988|0.001000
6|heapsort|bucketed|1000|13 Jun 2019  4:25:34.591879|1560399934591928|0.046000
6|heapsort|bucketed|10000|13 Jun 2019  4:25:34.638793|1560399934638813|3.445000
6|bucketsort|constant|10|13 Jun 2019  4:25:38.086434|1560399938086454|0.001000
6|bucketsort|constant|100|13 Jun 2019  4:25:38.086584|1560399938086599|0.000000
6|bucketsort|constant|1000|13 Jun 2019  4:25:38.087204|1560399938087220|0.044000
6|bucketsort|constant|10000|13 Jun 2019  4:25:38.130931|1560399938130953|3.235000
6|bucketsort|sorted|10|13 Jun 2019  4:25:41.366243|1560399941366263|0.000000
6|bucketsort|sorted|100|13 Jun 2019  4:25:41.366411|1560399941366429|0.001000
6|bucketsort|sorted|1000|13 Jun 2019  4:25:41.367191|1560399941367234|0.034000
6|bucketsort|sorted|10000|13 Jun 2019  4:25:41.400901|1560399941400921|3.382000
6|bucketsort|reversed|10|13 Jun 2019  4:25:44.783877|1560399944783897|0.000000
6|bucketsort|reversed|100|13 Jun 2019  4:25:44.784021|1560399944784036|0.001000
6|bucketsort|reversed|1000|13 Jun 2019  4:25:44.784718|1560399944784739|0.041000
6|bucketsort|reversed|10000|13 Jun 2019  4:25:44.826773|1560399944826804|8.606000
6|bucketsort|random|10|13 Jun 2019  4:25:53.433634|1560399953433657|0.000000
6|bucketsort|random|100|13 Jun 2019  4:25:53.433853|1560399953433877|0.000000
6|bucketsort|random|1000|13 Jun 2019  4:25:53.434534|1560399953434554|0.051000
6|bucketsort|random|10000|13 Jun 2019  4:25:53.486931|1560399953486953|3.524000
6|bucketsort|interleaved|8|13 Jun 2019  4:25:57.018032|1560399957018060|0.000000
6|bucketsort|interleaved|100|13 Jun 2019  4:25:57.018195|1560399957018215|0.002000
6|bucketsort|interleaved|1000|13 Jun 2019  4:25:57.019929|1560399957019990|0.053000
6|bucketsort|interleaved|10000|13 Jun 2019  4:25:57.072963|1560399957072985|3.517000
6|bucketsort|bucketed|10|13 Jun 2019  4:26:00.591855|1560399960591877|0.000000
6|bucketsort|bucketed|100|13 Jun 2019  4:26:00.592007|1560399960592022|0.001000
6|bucketsort|bucketed|1000|13 Jun 2019  4:26:00.592792|1560399960592812|0.042000
6|bucketsort|bucketed|10000|13 Jun 2019  4:26:00.635179|1560399960635201|3.447000
7|dummy_sort|constant|10|13 Jun 2019  4:26:04.111419|1560399964111452|0.001000
7|dummy_sort|constant|100|13 Jun 2019  4:26:04.111600|1560399964111625|0.000000
7|dummy_sort|constant|1000|13 Jun 2019  4:26:04.112218|1560399964112243|0.035000
7|dummy_sort|constant|10000|13 Jun 2019  4:26:04.147231|1560399964147255|3.101000
7|dummy_sort|sorted|10|13 Jun 2019  4:26:07.247988|1560399967248009|0.000000
7|dummy_sort|sorted|100|13 Jun 2019  4:26:07.248099|1560399967248115|0.000000
7|dummy_sort|sorted|1000|13 Jun 2019  4:26:07.248559|1560399967248581|0.029000
7|dummy_sort|sorted|10000|13 Jun 2019  4:26:07.278427|1560399967278448|3.132000
7|dummy_sort|reversed|10|13 Jun 2019  4:26:10.410543|1560399970410566|0.000000
7|dummy_sort|reversed|100|13 Jun 2019  4:26:10.410662|1560399970410680|0.000000
7|dummy_sort|reversed|1000|13 Jun 2019  4:26:10.411067|1560399970411083|0.031000
7|dummy_sort|reversed|10000|13 Jun 2019  4:26:10.442639|1560399970442662|3.314000
7|dummy_sort|random|10|13 Jun 2019  4:26:13.757851|1560399973757871|0.000000
7|dummy_sort|random|100|13 Jun 2019  4:26:13.757978|1560399973757993|0.000000
7|dummy_sort|random|1000|13 Jun 2019  4:26:13.758451|1560399973758467|0.032000
7|dummy_sort|random|10000|13 Jun 2019  4:26:13.790032|1560399973790053|3.372000
7|dummy_sort|interleaved|8|13 Jun 2019  4:26:17.165395|1560399977165416|0.000000
7|dummy_sort|interleaved|100|13 Jun 2019  4:26:17.165504|1560399977165519|0.001000
7|dummy_sort|interleaved|1000|13 Jun 2019  4:26:17.165937|1560399977165953|0.038000
7|dummy_sort|interleaved|10000|13 Jun 2019  4:26:17.204064|1560399977204086|3.324000
7|dummy_sort|bucketed|10|13 Jun 2019  4:26:20.529895|1560399980529919|0.000000
7|dummy_sort|bucketed|100|13 Jun 2019  4:26:20.530032|1560399980530050|0.000000
7|dummy_sort|bucketed|1000|13 Jun 2019  4:26:20.530545|1560399980530563|0.031000
7|dummy_sort|bucketed|10000|13 Jun 2019  4:26:20.562457|1560399980562479|3.292000
7|insertion_sort|constant|10|13 Jun 2019  4:26:23.859243|1560399983859280|0.000000
7|insertion_sort|constant|100|13 Jun 2019  4:26:23.859424|1560399983859453|0.001000
7|insertion_sort|constant|1000|13 Jun 2019  4:26:23.860231|1560399983860263|0.042000
7|insertion_sort|constant|10000|13 Jun 2019  4:26:23.902028|1560399983902062|3.308000
7|insertion_sort|sorted|10|13 Jun 2019  4:26:27.210571|1560399987210594|0.000000
7|insertion_sort|sorted|100|13 Jun 2019  4:26:27.210711|1560399987210728|0.000000
7|insertion_sort|sorted|1000|13 Jun 2019  4:26:27.211198|1560399987211215|0.035000
7|insertion_sort|sorted|10000|13 Jun 2019  4:26:27.246205|1560399987246227|3.414000
7|insertion_sort|reversed|10|13 Jun 2019  4:26:30.660997|1560399990661017|0.000000
7|insertion_sort|reversed|100|13 Jun 2019  4:26:30.661122|1560399990661139|0.001000
7|insertion_sort|reversed|1000|13 Jun 2019  4:26:30.661673|1560399990661689|0.042000
7|insertion_sort|reversed|10000|13 Jun 2019  4:26:30.704048|1560399990704071|3.574000
7|insertion_sort|random|10|13 Jun 2019  4:26:34.278494|1560399994278514|0.001000
7|insertion_sort|random|100|13 Jun 2019  4:26:34.278607|1560399994278622|0.000000
7|insertion_sort|random|1000|13 Jun 2019  4:26:34.279257|1560399994279274|0.043000
7|insertion_sort|random|10000|13 Jun 2019  4:26:34.322726|1560399994322750|3.471000
7|insertion_sort|interleaved|8|13 Jun 2019  4:26:37.797636|1560399997797659|0.000000
7|insertion_sort|interleaved|100|13 Jun 2019  4:26:37.797743|1560399997797758|0.000000
7|insertion_sort|interleaved|1000|13 Jun 2019  4:26:37.798249|1560399997798266|0.043000
7|insertion_sort|interleaved|10000|13 Jun 2019  4:26:37.840995|1560399997841018|3.495000
7|insertion_sort|bucketed|10|13 Jun 2019  4:26:41.338140|1560400001338175|0.000000
7|insertion_sort|bucketed|100|13 Jun 2019  4:26:41.338309|1560400001338325|0.001000
7|insertion_sort|bucketed|1000|13 Jun 2019  4:26:41.338873|1560400001338890|0.044000
7|insertion_sort|bucketed|10000|13 Jun 2019  4:26:41.383386|1560400001383408|3.383000
7|quicksort_left|constant|10|13 Jun 2019  4:26:44.769165|1560400004769186|0.000000
7|quicksort_left|constant|100|13 Jun 2019  4:26:44.769293|1560400004769310|0.001000
7|quicksort_left|constant|1000|13 Jun 2019  4:26:44.769868|1560400004769884|0.039000
7|quicksort_left|constant|10000|13 Jun 2019  4:26:44.808985|1560400004809007|3.561000
7|quicksort_left|sorted|10|13 Jun 2019  4:26:48.370410|1560400008370445|0.000000
7|quicksort_left|sorted|100|13 Jun 2019  4:26:48.370586|1560400008370614|0.000000
7|quicksort_left|sorted|1000|13 Jun 2019  4:26:48.371578|1560400008371608|0.042000
7|quicksort_left|sorted|10000|13 Jun 2019  4:26:48.414088|1560400008414110|3.383000
7|quicksort_left|reversed|10|13 Jun 2019  4:26:51.797478|1560400011797498|0.001000
7|quicksort_left|reversed|100|13 Jun 2019  4:26:51.797602|1560400011797620|0.000000
7|quicksort_left|reversed|1000|13 Jun 2019  4:26:51.798325|1560400011798344|0.045000
7|quicksort_left|reversed|10000|13 Jun 2019  4:26:51.843606|1560400011843628|4.295000
7|quicksort_left|random|10|13 Jun 2019  4:26:56.140048|1560400016140087|0.000000
7|quicksort_left|random|100|13 Jun 2019  4:26:56.140294|1560400016140325|0.001000
7|quicksort_left|random|1000|13 Jun 2019  4:26:56.141448|1560400016141487|0.074000
7|quicksort_left|random|10000|13 Jun 2019  4:26:56.216139|1560400016216183|7.142000
7|quicksort_left|interleaved|8|13 Jun 2019  4:27:03.364833|1560400023364880|0.000000
7|quicksort_left|interleaved|100|13 Jun 2019  4:27:03.365038|1560400023365073|0.001000
7|quicksort_left|interleaved|1000|13 Jun 2019  4:27:03.366192|1560400023366229|0.075000
7|quicksort_left|interleaved|10000|13 Jun 2019  4:27:03.442140|1560400023442186|7.544000
7|quicksort_left|bucketed|10|13 Jun 2019  4:27:10.990915|1560400030990958|0.000000
7|quicksort_left|bucketed|100|13 Jun 2019  4:27:10.991151|1560400030991203|0.001000
7|quicksort_left|bucketed|1000|13 Jun 2019  4:27:10.992564|1560400030992614|0.072000
7|quicksort_left|bucketed|10000|13 Jun 2019  4:27:11.066162|1560400031066206|7.459000
7|quicksort_right|constant|10|13 Jun 2019  4:27:18.531672|1560400038531715|0.000000
7|quicksort_right|constant|100|13 Jun 2019  4:27:18.531901|1560400038531935|0.001000
7|quicksort_right|constant|1000|13 Jun 2019  4:27:18.533138|1560400038533174|0.080000
7|quicksort_right|constant|10000|13 Jun 2019  4:27:18.613316|1560400038613363|7.263000
7|quicksort_right|sorted|10|13 Jun 2019  4:27:25.876657|1560400045876700|0.000000
7|quicksort_right|sorted|100|13 Jun 2019  4:27:25.876869|1560400045876903|0.001000
7|quicksort_right|sorted|1000|13 Jun 2019  4:27:25.878066|1560400045878102|0.074000
7|quicksort_right|sorted|10000|13 Jun 2019  4:27:25.952870|1560400045952914|7.529000
7|quicksort_right|reversed|10|13 Jun 2019  4:27:33.483409|1560400053483449|0.001000
7|quicksort_right|reversed|100|13 Jun 2019  4:27:33.483616|1560400053483650|0.001000
7|quicksort_right|reversed|1000|13 Jun 2019  4:27:33.485227|1560400053485287|0.076000
7|quicksort_right|reversed|10000|13 Jun 2019  4:27:33.560951|1560400053560995|7.798000
7|quicksort_right|random|10|13 Jun 2019  4:27:41.360110|1560400061360150|0.000000
7|quicksort_right|random|100|13 Jun 2019  4:27:41.360318|1560400061360352|0.001000
7|quicksort_right|random|1000|13 Jun 2019  4:27:41.361570|1560400061361607|0.075000
7|quicksort_right|random|10000|13 Jun 2019  4:27:41.437575|1560400061437619|7.552000
7|quicksort_right|interleaved|8|13 Jun 2019  4:27:48.996931|1560400068996974|0.000000
7|quicksort_right|interleaved|100|13 Jun 2019  4:27:48.997134|1560400068997168|0.001000
7|quicksort_right|interleaved|1000|13 Jun 2019  4:27:48.998332|1560400068998369|0.078000
7|quicksort_right|interleaved|10000|13 Jun 2019  4:27:49.077048|1560400069077092|7.641000
7|quicksort_right|bucketed|10|13 Jun 2019  4:27:56.722148|1560400076722180|0.000000
7|quicksort_right|bucketed|100|13 Jun 2019  4:27:56.722314|1560400076722331|0.001000
7|quicksort_right|bucketed|1000|13 Jun 2019  4:27:56.722867|1560400076722884|0.042000
7|quicksort_right|bucketed|10000|13 Jun 2019  4:27:56.765646|1560400076765670|4.359000
7|quicksort_random|constant|10|13 Jun 2019  4:28:01.129270|1560400081129293|0.000000
7|quicksort_random|constant|100|13 Jun 2019  4:28:01.129402|1560400081129420|0.001000
7|quicksort_random|constant|1000|13 Jun 2019  4:28:01.130219|1560400081130238|0.051000
7|quicksort_random|constant|10000|13 Jun 2019  4:28:01.181639|1560400081181667|4.266000
7|quicksort_random|sorted|10|13 Jun 2019  4:28:05.448787|1560400085448818|0.000000
7|quicksort_random|sorted|100|13 Jun 2019  4:28:05.448921|1560400085448939|0.001000
7|quicksort_random|sorted|1000|13 Jun 2019  4:28:05.450156|1560400085450199|0.045000
7|quicksort_random|sorted|10000|13 Jun 2019  4:28:05.495551|1560400085495577|4.257000
7|quicksort_random|reversed|10|13 Jun 2019  4:28:09.753505|1560400089753526|0.001000
7|quicksort_random|reversed|100|13 Jun 2019  4:28:09.753633|1560400089753651|0.000000
7|quicksort_random|reversed|1000|13 Jun 2019  4:28:09.754440|1560400089754459|0.045000
7|quicksort_random|reversed|10000|13 Jun 2019  4:28:09.799580|1560400089799613|4.537000
7|quicksort_random|random|10|13 Jun 2019  4:28:14.337346|1560400094337366|0.000000
7|quicksort_random|random|100|13 Jun 2019  4:28:14.337452|1560400094337467|0.001000
7|quicksort_random|random|1000|13 Jun 2019  4:28:14.338060|1560400094338077|0.051000
7|quicksort_random|random|10000|13 Jun 2019  4:28:14.389480|1560400094389506|4.370000
7|quicksort_random|interleaved|8|13 Jun 2019  4:28:18.764025|1560400098764057|0.000000
7|quicksort_random|interleaved|100|13 Jun 2019  4:28:18.764213|1560400098764237|0.001000
7|quicksort_random|interleaved|1000|13 Jun 2019  4:28:18.765394|1560400098765430|0.051000
7|quicksort_random|interleaved|10000|13 Jun 2019  4:28:18.816580|1560400098816605|4.536000
7|quicksort_random|bucketed|10|13 Jun 2019  4:28:23.355130|1560400103355151|0.000000
7|quicksort_random|bucketed|100|13 Jun 2019  4:28:23.355247|1560400103355262|0.001000
7|quicksort_random|bucketed|1000|13 Jun 2019  4:28:23.355889|1560400103355907|0.041000
7|quicksort_random|bucketed|10000|13 Jun 2019  4:28:23.397169|1560400103397191|4.363000
7|heapsort|constant|10|13 Jun 2019  4:28:27.763726|1560400107763750|0.000000
7|heapsort|constant|100|13 Jun 2019  4:28:27.763890|1560400107763908|0.001000
7|heapsort|constant|1000|13 Jun 2019  4:28:27.765016|1560400107765058|0.043000
7|heapsort|constant|10000|13 Jun 2019  4:28:27.808617|1560400107808662|4.058000
7|heapsort|sorted|10|13 Jun 2019  4:28:31.868231|1560400111868262|0.000000
7|heapsort|sorted|100|13 Jun 2019  4:28:31.868459|1560400111868478|0.002000
7|heapsort|sorted|1000|13 Jun 2019  4:28:31.869760|1560400111869785|0.050000
7|heapsort|sorted|10000|13 Jun 2019  4:28:31.920827|1560400111920856|4.341000
7|heapsort|reversed|10|13 Jun 2019  4:28:36.261996|1560400116262019|0.000000
7|heapsort|reversed|100|13 Jun 2019  4:28:36.262133|1560400116262150|0.001000
7|heapsort|reversed|1000|13 Jun 2019  4:28:36.263487|1560400116263519|0.059000
7|heapsort|reversed|10000|13 Jun 2019  4:28:36.322600|1560400116322633|4.518000
7|heapsort|random|10|13 Jun 2019  4:28:40.841200|1560400120841230|0.000000
7|heapsort|random|100|13 Jun 2019  4:28:40.841390|1560400120841414|0.002000
7|heapsort|random|1000|13 Jun 2019  4:28:40.842807|1560400120842826|0.048000
7|heapsort|random|10000|13 Jun 2019  4:28:40.891622|1560400120891653|4.796000
7|heapsort|interleaved|8|13 Jun 2019  4:28:45.692710|1560400125692745|0.000000
7|heapsort|interleaved|100|13 Jun 2019  4:28:45.692911|1560400125692953|0.001000
7|heapsort|interleaved|1000|13 Jun 2019  4:28:45.694403|1560400125694434|0.057000
7|heapsort|interleaved|10000|13 Jun 2019  4:28:45.751666|1560400125751695|4.454000
7|heapsort|bucketed|10|13 Jun 2019  4:28:50.208036|1560400130208060|0.000000
7|heapsort|bucketed|100|13 Jun 2019  4:28:50.208240|1560400130208259|0.002000
7|heapsort|bucketed|1000|13 Jun 2019  4:28:50.209695|1560400130209734|0.050000
7|heapsort|bucketed|10000|13 Jun 2019  4:28:50.260519|1560400130260556|4.439000
7|bucketsort|constant|10|13 Jun 2019  4:28:54.704669|1560400134704707|0.000000
7|bucketsort|constant|100|13 Jun 2019  4:28:54.704975|1560400134705002|0.001000
7|bucketsort|constant|1000|13 Jun 2019  4:28:54.706156|1560400134706201|0.048000
7|bucketsort|constant|10000|13 Jun 2019  4:28:54.754791|1560400134754818|5.206000
7|bucketsort|sorted|10|13 Jun 2019  4:28:59.962587|1560400139962629|0.000000
7|bucketsort|sorted|100|13 Jun 2019  4:28:59.963003|1560400139963038|0.001000
7|bucketsort|sorted|1000|13 Jun 2019  4:28:59.964390|1560400139964428|0.080000
7|bucketsort|sorted|10000|13 Jun 2019  4:29:00.044869|1560400140044914|7.538000
7|bucketsort|reversed|10|13 Jun 2019  4:29:07.583787|1560400147583829|0.000000
7|bucketsort|reversed|100|13 Jun 2019  4:29:07.584080|1560400147584115|0.001000
7|bucketsort|reversed|1000|13 Jun 2019  4:29:07.585498|1560400147585539|0.085000
7|bucketsort|reversed|10000|13 Jun 2019  4:29:07.670727|1560400147670772|7.959000
7|bucketsort|random|10|13 Jun 2019  4:29:15.630798|1560400155630839|0.000000
7|bucketsort|random|100|13 Jun 2019  4:29:15.631141|1560400155631175|0.001000
7|bucketsort|random|1000|13 Jun 2019  4:29:15.632538|1560400155632575|0.076000
7|bucketsort|random|10000|13 Jun 2019  4:29:15.710287|1560400155710331|7.582000
7|bucketsort|interleaved|8|13 Jun 2019  4:29:23.299175|1560400163299225|0.000000
7|bucketsort|interleaved|100|13 Jun 2019  4:29:23.299495|1560400163299530|0.002000
7|bucketsort|interleaved|1000|13 Jun 2019  4:29:23.301087|1560400163301143|0.076000
7|bucketsort|interleaved|10000|13 Jun 2019  4:29:23.377747|1560400163377790|7.677000
7|bucketsort|bucketed|10|13 Jun 2019  4:29:31.059518|1560400171059561|0.000000
7|bucketsort|bucketed|100|13 Jun 2019  4:29:31.059830|1560400171059865|0.001000
7|bucketsort|bucketed|1000|13 Jun 2019  4:29:31.061248|1560400171061287|0.079000
7|bucketsort|bucketed|10000|13 Jun 2019  4:29:31.140515|1560400171140562|7.547000
8|dummy_sort|constant|10|13 Jun 2019  4:29:38.738339|1560400178738404|0.001000
8|dummy_sort|constant|100|13 Jun 2019  4:29:38.738713|1560400178738751|0.000000
8|dummy_sort|constant|1000|13 Jun 2019  4:29:38.739649|1560400178739685|0.068000
8|dummy_sort|constant|10000|13 Jun 2019  4:29:38.808836|1560400178808881|6.965000
8|dummy_sort|sorted|10|13 Jun 2019  4:29:45.774287|1560400185774328|0.000000
8|dummy_sort|sorted|100|13 Jun 2019  4:29:45.774514|1560400185774548|0.000000
8|dummy_sort|sorted|1000|13 Jun 2019  4:29:45.775470|1560400185775506|0.072000
8|dummy_sort|sorted|10000|13 Jun 2019  4:29:45.847757|1560400185847800|7.280000
8|dummy_sort|reversed|10|13 Jun 2019  4:29:53.129077|1560400193129124|0.000000
8|dummy_sort|reversed|100|13 Jun 2019  4:29:53.129327|1560400193129361|0.001000
8|dummy_sort|reversed|1000|13 Jun 2019  4:29:53.130310|1560400193130353|0.072000
8|dummy_sort|reversed|10000|13 Jun 2019  4:29:53.202922|1560400193202971|6.976000
8|dummy_sort|random|10|13 Jun 2019  4:30:00.179345|1560400200179369|0.000000
8|dummy_sort|random|100|13 Jun 2019  4:30:00.179495|1560400200179514|0.001000
8|dummy_sort|random|1000|13 Jun 2019  4:30:00.180044|1560400200180075|0.052000
8|dummy_sort|random|10000|13 Jun 2019  4:30:00.233102|1560400200233144|4.294000
8|dummy_sort|interleaved|8|13 Jun 2019  4:30:04.531077|1560400204531109|0.000000
8|dummy_sort|interleaved|100|13 Jun 2019  4:30:04.531302|1560400204531328|0.001000
8|dummy_sort|interleaved|1000|13 Jun 2019  4:30:04.532053|1560400204532079|0.042000
8|dummy_sort|interleaved|10000|13 Jun 2019  4:30:04.574879|1560400204574904|4.308000
8|dummy_sort|bucketed|10|13 Jun 2019  4:30:08.885938|1560400208885973|0.000000
8|dummy_sort|bucketed|100|13 Jun 2019  4:30:08.886128|1560400208886152|0.001000
8|dummy_sort|bucketed|1000|13 Jun 2019  4:30:08.886704|1560400208886727|0.050000
8|dummy_sort|bucketed|10000|13 Jun 2019  4:30:08.937412|1560400208937443|4.371000
8|insertion_sort|constant|10|13 Jun 2019  4:30:13.310942|1560400213310964|0.000000
8|insertion_sort|constant|100|13 Jun 2019  4:30:13.311100|1560400213311118|0.001000
8|insertion_sort|constant|1000|13 Jun 2019  4:30:13.311641|1560400213311660|0.048000
8|insertion_sort|constant|10000|13 Jun 2019  4:30:13.360578|1560400213360610|4.209000
8|insertion_sort|sorted|10|13 Jun 2019  4:30:17.570801|1560400217570836|0.000000
8|insertion_sort|sorted|100|13 Jun 2019  4:30:17.571079|1560400217571119|0.001000
8|insertion_sort|sorted|1000|13 Jun 2019  4:30:17.571977|1560400217572011|0.049000
8|insertion_sort|sorted|10000|13 Jun 2019  4:30:17.621469|1560400217621501|4.447000
8|insertion_sort|reversed|10|13 Jun 2019  4:30:22.068870|1560400222068900|0.000000
8|insertion_sort|reversed|100|13 Jun 2019  4:30:22.069024|1560400222069048|0.001000
8|insertion_sort|reversed|1000|13 Jun 2019  4:30:22.070045|1560400222070083|0.050000
8|insertion_sort|reversed|10000|13 Jun 2019  4:30:22.120251|1560400222120285|4.610000
8|insertion_sort|random|10|13 Jun 2019  4:30:26.730016|1560400226730038|0.000000
8|insertion_sort|random|100|13 Jun 2019  4:30:26.730133|1560400226730150|0.001000
8|insertion_sort|random|1000|13 Jun 2019  4:30:26.730740|1560400226730759|0.051000
8|insertion_sort|random|10000|13 Jun 2019  4:30:26.782427|1560400226782451|4.527000
8|insertion_sort|interleaved|8|13 Jun 2019  4:30:31.312235|1560400231312256|0.000000
8|insertion_sort|interleaved|100|13 Jun 2019  4:30:31.312342|1560400231312357|0.001000
8|insertion_sort|interleaved|1000|13 Jun 2019  4:30:31.312884|1560400231312901|0.043000
8|insertion_sort|interleaved|10000|13 Jun 2019  4:30:31.356357|1560400231356388|4.501000
8|insertion_sort|bucketed|10|13 Jun 2019  4:30:35.859022|1560400235859045|0.000000
8|insertion_sort|bucketed|100|13 Jun 2019  4:30:35.859153|1560400235859170|0.001000
8|insertion_sort|bucketed|1000|13 Jun 2019  4:30:35.859744|1560400235859762|0.052000
8|insertion_sort|bucketed|10000|13 Jun 2019  4:30:35.912114|1560400235912139|4.573000
8|quicksort_left|constant|10|13 Jun 2019  4:30:40.490740|1560400240490777|0.000000
8|quicksort_left|constant|100|13 Jun 2019  4:30:40.490967|1560400240490995|0.001000
8|quicksort_left|constant|1000|13 Jun 2019  4:30:40.491899|1560400240491929|0.050000
8|quicksort_left|constant|10000|13 Jun 2019  4:30:40.542296|1560400240542317|4.246000
8|quicksort_left|sorted|10|13 Jun 2019  4:30:44.788105|1560400244788131|0.000000
8|quicksort_left|sorted|100|13 Jun 2019  4:30:44.788224|1560400244788239|0.001000
8|quicksort_left|sorted|1000|13 Jun 2019  4:30:44.788877|1560400244788894|0.046000
8|quicksort_left|sorted|10000|13 Jun 2019  4:30:44.835818|1560400244835844|4.400000
8|quicksort_left|reversed|10|13 Jun 2019  4:30:49.236501|1560400249236524|0.001000
8|quicksort_left|reversed|100|13 Jun 2019  4:30:49.236723|1560400249236748|0.001000
8|quicksort_left|reversed|1000|13 Jun 2019  4:30:49.237685|1560400249237720|0.049000
8|quicksort_left|reversed|10000|13 Jun 2019  4:30:49.287576|1560400249287610|4.707000
8|quicksort_left|random|10|13 Jun 2019  4:30:53.995746|1560400253995769|0.000000
8|quicksort_left|random|100|13 Jun 2019  4:30:53.995867|1560400253995884|0.000000
8|quicksort_left|random|1000|13 Jun 2019  4:30:53.996616|1560400253996644|0.050000
8|quicksort_left|random|10000|13 Jun 2019  4:30:54.047562|1560400254047590|4.379000
8|quicksort_left|interleaved|8|13 Jun 2019  4:30:58.430449|1560400258430470|0.000000
