procs|alg|input|items|utc|ts|duration|func
3|quicksort_random|random|1000|14 Jun 2019 22:00:16.043543|1560549616043604|0.00500000|merge
3|quicksort_random|random|1000|14 Jun 2019 22:00:16.036383|1560549616036411|0.008000|all
3|quicksort_random|random|10000|14 Jun 2019 22:00:16.046232|1560549616046274|0.00100000|frag
3|quicksort_random|random|10000|14 Jun 2019 22:00:16.064696|1560549616064741|0.01800000|rpcpmap
3|quicksort_random|random|10000|14 Jun 2019 22:00:16.104559|1560549616104611|0.03900000|merge
3|quicksort_random|random|10000|14 Jun 2019 22:00:16.045090|1560549616045130|0.060000|all
3|quicksort_random|random|100000|14 Jun 2019 22:00:16.121632|1560549616121670|0.00900000|frag
3|quicksort_random|random|100000|14 Jun 2019 22:00:16.371577|1560549616371618|0.25000000|rpcpmap
3|quicksort_random|random|100000|14 Jun 2019 22:00:16.691113|1560549616691148|0.32000000|merge
3|quicksort_random|random|100000|14 Jun 2019 22:00:16.111182|1560549616111228|0.580000|all
3|quicksort_random|random|1000000|14 Jun 2019 22:00:16.804913|1560549616804950|0.05900000|frag
3|quicksort_random|random|1000000|14 Jun 2019 22:00:18.491853|1560549618491893|1.68600000|rpcpmap
3|quicksort_random|random|1000000|14 Jun 2019 22:00:22.258097|1560549622258140|3.76500000|merge
3|quicksort_random|random|1000000|14 Jun 2019 22:00:16.737982|1560549616738025|5.521000|all
3|quicksort_random|random|10000000|14 Jun 2019 22:00:23.830438|1560549623830480|0.82700000|frag
3|quicksort_random|random|10000000|14 Jun 2019 22:00:44.264015|1560549644264057|20.43300000|rpcpmap
3|quicksort_random|random|10000000|14 Jun 2019 22:01:27.291709|1560549687291759|43.02700000|merge
3|quicksort_random|random|10000000|14 Jun 2019 22:00:22.948273|1560549622948324|64.344000|all
2|dummy_sort|random|10|14 Jun 2019 22:01:35.359478|1560549695359500|0.00000000|frag
2|dummy_sort|random|10|14 Jun 2019 22:01:35.359818|1560549695359846|0.00000000|rpcpmap
2|dummy_sort|random|10|14 Jun 2019 22:01:35.360126|1560549695360153|0.00000000|merge
2|dummy_sort|random|10|14 Jun 2019 22:01:35.359437|1560549695359472|0.001000|all
2|dummy_sort|random|100|14 Jun 2019 22:01:35.360692|1560549695360718|0.00000000|frag
2|dummy_sort|random|100|14 Jun 2019 22:01:35.361059|1560549695361087|0.00000000|rpcpmap
2|dummy_sort|random|100|14 Jun 2019 22:01:35.361365|1560549695361393|0.00000000|merge
2|dummy_sort|random|100|14 Jun 2019 22:01:35.360623|1560549695360685|0.001000|all
2|dummy_sort|random|1000|14 Jun 2019 22:01:35.361984|1560549695362007|0.00000000|frag
2|dummy_sort|random|1000|14 Jun 2019 22:01:35.362598|1560549695362617|0.00000000|rpcpmap
2|dummy_sort|random|1000|14 Jun 2019 22:01:35.362985|1560549695363013|0.00000000|merge
2|dummy_sort|random|1000|14 Jun 2019 22:01:35.361911|1560549695361939|0.002000|all
2|dummy_sort|random|10000|14 Jun 2019 22:01:35.364299|1560549695364317|0.00100000|frag
2|dummy_sort|random|10000|14 Jun 2019 22:01:35.367666|1560549695367692|0.00300000|rpcpmap
2|dummy_sort|random|10000|14 Jun 2019 22:01:35.368584|1560549695368603|0.00100000|merge
2|dummy_sort|random|10000|14 Jun 2019 22:01:35.363938|1560549695363968|0.005000|all
2|dummy_sort|random|100000|14 Jun 2019 22:01:35.378276|1560549695378318|0.00400000|frag
2|dummy_sort|random|100000|14 Jun 2019 22:01:35.464481|1560549695464548|0.08600000|rpcpmap
2|dummy_sort|random|100000|14 Jun 2019 22:01:35.479087|1560549695479149|0.01400000|merge
2|dummy_sort|random|100000|14 Jun 2019 22:01:35.373152|1560549695373199|0.112000|all
2|dummy_sort|random|1000000|14 Jun 2019 22:01:35.586001|1560549695586046|0.03600000|frag
2|dummy_sort|random|1000000|14 Jun 2019 22:01:36.141492|1560549696141559|0.55500000|rpcpmap
2|dummy_sort|random|1000000|14 Jun 2019 22:01:36.214578|1560549696214613|0.07300000|merge
2|dummy_sort|random|1000000|14 Jun 2019 22:01:35.542416|1560549695542452|0.672000|all
2|dummy_sort|random|10000000|14 Jun 2019 22:01:37.171667|1560549697171709|0.29200000|frag
2|dummy_sort|random|10000000|14 Jun 2019 22:01:41.865598|1560549701865649|4.69400000|rpcpmap
2|dummy_sort|random|10000000|14 Jun 2019 22:01:43.010024|1560549703010065|1.14300000|merge
2|dummy_sort|random|10000000|14 Jun 2019 22:01:36.837195|1560549696837245|6.173000|all
2|quicksort_random|random|10|14 Jun 2019 22:01:50.654670|1560549710654701|0.00000000|frag
2|quicksort_random|random|10|14 Jun 2019 22:01:50.655137|1560549710655170|0.00100000|rpcpmap
2|quicksort_random|random|10|14 Jun 2019 22:01:50.655505|1560549710655537|0.00000000|merge
2|quicksort_random|random|10|14 Jun 2019 22:01:50.654623|1560549710654664|0.001000|all
2|quicksort_random|random|100|14 Jun 2019 22:01:50.656130|1560549710656162|0.00000000|frag
2|quicksort_random|random|100|14 Jun 2019 22:01:50.656667|1560549710656709|0.00000000|rpcpmap
2|quicksort_random|random|100|14 Jun 2019 22:01:50.657248|1560549710657276|0.00100000|merge
2|quicksort_random|random|100|14 Jun 2019 22:01:50.656091|1560549710656123|0.001000|all
2|quicksort_random|random|1000|14 Jun 2019 22:01:50.658002|1560549710658033|0.00000000|frag
2|quicksort_random|random|1000|14 Jun 2019 22:01:50.659881|1560549710659909|0.00100000|rpcpmap
2|quicksort_random|random|1000|14 Jun 2019 22:01:50.662174|1560549710662211|0.00200000|merge
2|quicksort_random|random|1000|14 Jun 2019 22:01:50.657909|1560549710657942|0.005000|all
2|quicksort_random|random|10000|14 Jun 2019 22:01:50.663585|1560549710663609|0.00000000|frag
2|quicksort_random|random|10000|14 Jun 2019 22:01:50.680293|1560549710680343|0.01700000|rpcpmap
2|quicksort_random|random|10000|14 Jun 2019 22:01:50.709442|1560549710709477|0.02900000|merge
2|quicksort_random|random|10000|14 Jun 2019 22:01:50.663179|1560549710663208|0.046000|all
2|quicksort_random|random|100000|14 Jun 2019 22:01:50.720207|1560549710720252|0.00500000|frag
2|quicksort_random|random|100000|14 Jun 2019 22:01:51.057569|1560549711057614|0.33700000|rpcpmap
2|quicksort_random|random|100000|14 Jun 2019 22:01:51.353764|1560549711353802|0.29600000|merge
2|quicksort_random|random|100000|14 Jun 2019 22:01:50.715253|1560549710715301|0.639000|all
2|quicksort_random|random|1000000|14 Jun 2019 22:01:51.466547|1560549711466595|0.04800000|frag
2|quicksort_random|random|1000000|14 Jun 2019 22:01:53.658239|1560549713658298|2.19200000|rpcpmap
2|quicksort_random|random|1000000|14 Jun 2019 22:01:56.940104|1560549716940146|3.28200000|merge
2|quicksort_random|random|1000000|14 Jun 2019 22:01:51.411770|1560549711411824|5.529000|all
2|quicksort_random|random|10000000|14 Jun 2019 22:01:57.910528|1560549717910578|0.34500000|frag
2|quicksort_random|random|10000000|14 Jun 2019 22:02:24.855633|1560549744855684|26.94500000|rpcpmap
2|quicksort_random|random|10000000|14 Jun 2019 22:03:05.521179|1560549785521242|40.66500000|merge
2|quicksort_random|random|10000000|14 Jun 2019 22:01:57.523891|1560549717523948|67.998000|all
1|dummy_sort|random|10|14 Jun 2019 22:03:13.556896|1560549793556920|0.00000000|frag
1|dummy_sort|random|10|14 Jun 2019 22:03:13.557229|1560549793557257|0.00000000|rpcpmap
1|dummy_sort|random|10|14 Jun 2019 22:03:13.557544|1560549793557572|0.00000000|merge
1|dummy_sort|random|10|14 Jun 2019 22:03:13.556844|1560549793556891|0.001000|all
1|dummy_sort|random|100|14 Jun 2019 22:03:13.558051|1560549793558073|0.00000000|frag
1|dummy_sort|random|100|14 Jun 2019 22:03:13.558360|1560549793558389|0.00000000|rpcpmap
1|dummy_sort|random|100|14 Jun 2019 22:03:13.558637|1560549793558664|0.00000000|merge
1|dummy_sort|random|100|14 Jun 2019 22:03:13.558019|1560549793558047|0.001000|all
1|dummy_sort|random|1000|14 Jun 2019 22:03:13.559238|1560549793559260|0.00000000|frag
1|dummy_sort|random|1000|14 Jun 2019 22:03:13.559848|1560549793559867|0.00000000|rpcpmap
1|dummy_sort|random|1000|14 Jun 2019 22:03:13.560204|1560549793560232|0.00000000|merge
1|dummy_sort|random|1000|14 Jun 2019 22:03:13.559181|1560549793559210|0.001000|all
1|dummy_sort|random|10000|14 Jun 2019 22:03:13.561331|1560549793561347|0.00000000|frag
1|dummy_sort|random|10000|14 Jun 2019 22:03:13.565497|1560549793565519|0.00400000|rpcpmap
1|dummy_sort|random|10000|14 Jun 2019 22:03:13.566289|1560549793566308|0.00100000|merge
1|dummy_sort|random|10000|14 Jun 2019 22:03:13.561094|1560549793561123|0.005000|all
1|dummy_sort|random|100000|14 Jun 2019 22:03:13.574586|1560549793574714|0.00200000|frag
1|dummy_sort|random|100000|14 Jun 2019 22:03:13.691705|1560549793691781|0.11600000|rpcpmap
1|dummy_sort|random|100000|14 Jun 2019 22:03:13.700610|1560549793700727|0.00800000|merge
1|dummy_sort|random|100000|14 Jun 2019 22:03:13.571246|1560549793571295|0.130000|all
1|dummy_sort|random|1000000|14 Jun 2019 22:03:13.800883|1560549793800931|0.02500000|frag
1|dummy_sort|random|1000000|14 Jun 2019 22:03:14.699977|1560549794700014|0.89800000|rpcpmap
1|dummy_sort|random|1000000|14 Jun 2019 22:03:14.749195|1560549794749235|0.04900000|merge
1|dummy_sort|random|1000000|14 Jun 2019 22:03:13.767346|1560549793767409|0.982000|all
1|dummy_sort|random|10000000|14 Jun 2019 22:03:15.476316|1560549795476367|0.12000000|frag
1|dummy_sort|random|10000000|14 Jun 2019 22:03:23.609143|1560549803609186|8.13300000|rpcpmap
1|dummy_sort|random|10000000|14 Jun 2019 22:03:24.375275|1560549804375317|0.76600000|merge
1|dummy_sort|random|10000000|14 Jun 2019 22:03:15.315849|1560549795315903|9.060000|all
1|quicksort_random|random|10|14 Jun 2019 22:03:31.375083|1560549811375106|0.00000000|frag
1|quicksort_random|random|10|14 Jun 2019 22:03:31.375482|1560549811375510|0.00000000|rpcpmap
1|quicksort_random|random|10|14 Jun 2019 22:03:31.375720|1560549811375748|0.00000000|merge
1|quicksort_random|random|10|14 Jun 2019 22:03:31.375044|1560549811375079|0.001000|all
1|quicksort_random|random|100|14 Jun 2019 22:03:31.376393|1560549811376415|0.00000000|frag
1|quicksort_random|random|100|14 Jun 2019 22:03:31.376858|1560549811376880|0.00000000|rpcpmap
1|quicksort_random|random|100|14 Jun 2019 22:03:31.377268|1560549811377289|0.00100000|merge
1|quicksort_random|random|100|14 Jun 2019 22:03:31.376361|1560549811376389|0.001000|all
1|quicksort_random|random|1000|14 Jun 2019 22:03:31.377908|1560549811377931|0.00000000|frag
1|quicksort_random|random|1000|14 Jun 2019 22:03:31.380085|1560549811380104|0.00100000|rpcpmap
1|quicksort_random|random|1000|14 Jun 2019 22:03:31.382042|1560549811382062|0.00100000|merge
1|quicksort_random|random|1000|14 Jun 2019 22:03:31.377852|1560549811377880|0.005000|all
1|quicksort_random|random|10000|14 Jun 2019 22:03:31.383202|1560549811383219|0.00100000|frag
1|quicksort_random|random|10000|14 Jun 2019 22:03:31.410299|1560549811410333|0.02700000|rpcpmap
1|quicksort_random|random|10000|14 Jun 2019 22:03:31.427812|1560549811427846|0.01700000|merge
1|quicksort_random|random|10000|14 Jun 2019 22:03:31.382976|1560549811382998|0.046000|all
1|quicksort_random|random|100000|14 Jun 2019 22:03:31.435242|1560549811435277|0.00300000|frag
1|quicksort_random|random|100000|14 Jun 2019 22:03:31.931712|1560549811931749|0.49600000|rpcpmap
1|quicksort_random|random|100000|14 Jun 2019 22:03:32.144050|1560549812144086|0.21200000|merge
1|quicksort_random|random|100000|14 Jun 2019 22:03:31.432071|1560549811432105|0.712000|all
1|quicksort_random|random|1000000|14 Jun 2019 22:03:32.211738|1560549812211776|0.01800000|frag
1|quicksort_random|random|1000000|14 Jun 2019 22:03:36.494649|1560549816494711|4.28200000|rpcpmap
1|quicksort_random|random|1000000|14 Jun 2019 22:03:39.537564|1560549819537607|3.04100000|merge
1|quicksort_random|random|1000000|14 Jun 2019 22:03:32.188397|1560549812188435|7.349000|all
1|quicksort_random|random|10000000|14 Jun 2019 22:03:40.301864|1560549820301913|0.11500000|frag
1|quicksort_random|random|10000000|14 Jun 2019 22:04:25.831699|1560549865831755|45.52900000|rpcpmap
1|quicksort_random|random|10000000|14 Jun 2019 22:05:06.349388|1560549906349429|40.51700000|merge
1|quicksort_random|random|10000000|14 Jun 2019 22:03:40.145182|1560549820145233|86.204000|all
